scenario,style,rtt_us_nominal,rate,n,repeat,epoch,p50_ms,p95_ms,p99_ms,p99_missing,avg_ms,min_ms,max_ms,reqs,dropped_iterations,dropped_ratio,error_rate,valid,calib_p50_us,file
b,jdbc-inbatch,5000,20,,1,1781196168,15.220342,18.375948,21.672055,0,15.51741555976676,12.015223,57.901695,2401,0,0.0,0,1,5828,b-jdbc-inbatch-rtt5000-r20-rep1-1781196168.json
b,jdbc-inbatch,5000,20,,1,1781199844,18.898023,23.304872,27.157594,0,19.06427863931696,12.684044,41.571435,2401,0,0.0,0,1,6457,b-jdbc-inbatch-rtt5000-r20-rep1-1781199844.json
b,jdbc-inbatch,5000,20,,1,1781203515,18.1694885,21.61203875,24.531741919999998,0,18.262284308333335,13.510788,51.665396,2400,0,0.0,0,1,6496,b-jdbc-inbatch-rtt5000-r20-rep1-1781203515.json
b,jdbc-inbatch,5000,20,,1,1781208625,20.536492,27.16692215,32.67401004999999,0,21.305540652500007,15.540874,65.439424,2400,0,0.0,0,1,6489,b-jdbc-inbatch-rtt5000-r20-rep1-1781208625.json
b,jdbc-join,0,20,,1,1781166001,2.996267,5.175404,8.460757,0,3.244562919616823,0.974547,32.037142,2401,0,0.0,0,1,52,b-jdbc-join-rtt0-r20-rep1-1781166001.json
b,jdbc-join,0,20,,1,1781167189,2.363441,4.825880649999999,7.78088017,0,2.72291895083334,1.076418,48.387006,2400,0,0.0,0,1,42,b-jdbc-join-rtt0-r20-rep1-1781167189.json
b,jdbc-join,0,20,,1,1781168370,4.776960000000001,7.520350649999999,10.432300609999999,0,4.916390917500003,1.943257,35.43419,2400,0,0.0,0,1,40,b-jdbc-join-rtt0-r20-rep1-1781168370.json
b,jdbc-join,0,20,,1,1781169559,5.99072,8.629057,11.077979,0,5.957611486047475,2.557921,18.279952,2401,0,0.0,0,1,42,b-jdbc-join-rtt0-r20-rep1-1781169559.json
b,jdbc-join,0,20,,1,1781170748,8.807962,23.664328,79.719582,0,13.797296205747585,3.987647,770.401124,2401,0,0.0,0,1,53,b-jdbc-join-rtt0-r20-rep1-1781170748.json
b,jdbc-join,10000,20,1000,1,1781224137,20.321363,44.952866,61.295131,0,25.15919292461478,14.367592,280.593646,2401,0,0.0,0,1,12876,b-jdbc-join-rtt10000-r20-n1000-rep1-1781224137.json
b,jdbc-join,10000,20,500,1,1781220424,30.29934,45.583041,49.531023,0,29.526687801332788,12.719899,75.706567,2401,0,0.0,0,1,11589,b-jdbc-join-rtt10000-r20-n500-rep1-1781220424.json
b,jdbc-join,10000,20,,1,1781213178,13.343203,16.026903,18.224178,0,13.601721286547258,11.373834,42.385208,2401,0,0.0,0,1,11517,b-jdbc-join-rtt10000-r20-rep1-1781213178.json
b,jdbc-join,10000,20,,1,1781215384,13.527435,16.585603,18.203188,0,13.799560291545193,11.118431,29.989164,2401,0,0.0,0,1,11528,b-jdbc-join-rtt10000-r20-rep1-1781215384.json
b,jdbc-join,10000,20,,1,1781217808,16.994868,29.874740749999997,33.67084742,0,18.884043886666664,12.156415,60.67771,2400,0,0.0,0,1,12976,b-jdbc-join-rtt10000-r20-rep1-1781217808.json
b,jdbc-join,1500,10,100,1,1781402334,4.015245500000001,6.335066599999999,7.595474499999999,0,5.062601408518528,0.070458,2249.944444,5400,0,0.0,0,1,2010,b-jdbc-join-rtt1500-r10-n100-rep1-1781402334.json
b,jdbc-join,1500,100,100,1,1781407404,3.825524,5.243109,5.806235,0,3.903731026184735,2.091593,15.733241,54001,0,0.0,0,1,2367,b-jdbc-join-rtt1500-r100-n100-rep1-1781407404.json
b,jdbc-join,1500,15,100,1,1781402959,4.354608,6.389105,7.181755,0,4.48630489951858,2.547267,15.765066,8101,0,0.0,0,1,1965,b-jdbc-join-rtt1500-r15-n100-rep1-1781402959.json
b,jdbc-join,1500,20,100,1,1781403594,4.198977,5.853295,6.624353,0,4.253105617813168,2.361452,13.204618,10801,0,0.0,0,1,2358,b-jdbc-join-rtt1500-r20-n100-rep1-1781403594.json
b,jdbc-join,1500,20,,1,1781179471,3.9620755,6.22483105,8.8909355,0,4.2342139562500005,2.538592,15.655177,2400,0,0.0,0,1,2277,b-jdbc-join-rtt1500-r20-rep1-1781179471.json
b,jdbc-join,1500,20,,1,1781181466,4.8532805,8.417569749999993,12.662592259999995,0,5.33272949416668,3.109798,31.699316,2400,0,0.0,0,1,2334,b-jdbc-join-rtt1500-r20-rep1-1781181466.json
b,jdbc-join,1500,20,,1,1781183489,5.255862,17.900017,43.662163,0,7.282856542690535,3.582352,91.904101,2401,0,0.0,0,1,2330,b-jdbc-join-rtt1500-r20-rep1-1781183489.json
b,jdbc-join,1500,20,,1,1781185568,7.998759,12.864432,17.575937,0,8.424494360266552,4.472922,29.158078,2401,0,0.0,0,1,2380,b-jdbc-join-rtt1500-r20-rep1-1781185568.json
b,jdbc-join,1500,20,,1,1781188936,9.2077095,13.26724245,17.195973779999996,0,9.602512583333345,5.6821,43.584136,2400,0,0.0,0,1,2377,b-jdbc-join-rtt1500-r20-rep1-1781188936.json
b,jdbc-join,1500,30,100,1,1781404220,4.237203,5.89302115,6.609592149999999,0,4.306429876728407,2.243851,13.348294,16200,0,0.0,0,1,1996,b-jdbc-join-rtt1500-r30-n100-rep1-1781404220.json
b,jdbc-join,1500,40,100,1,1781404856,4.12743,5.789937,6.483986,0,4.208881345169207,2.10059,30.128938,21601,0,0.0,0,1,2385,b-jdbc-join-rtt1500-r40-n100-rep1-1781404856.json
b,jdbc-join,1500,5,100,1,1781401709,6.0975755,9.4113128,10.19664212,0,6.280123392222211,2.77368,18.467881,2700,0,0.0,0,1,2439,b-jdbc-join-rtt1500-r5-n100-rep1-1781401709.json
b,jdbc-join,1500,50,100,1,1781405495,4.203469,6.242933,8.19181,0,4.391111242916942,2.175588,33.900242,27001,0,0.0,0,1,2368,b-jdbc-join-rtt1500-r50-n100-rep1-1781405495.json
b,jdbc-join,1500,60,100,1,1781406132,3.942341,5.364927,6.012599,0,4.004964857967347,2.157035,11.83644,32401,0,0.0,0,1,2382,b-jdbc-join-rtt1500-r60-n100-rep1-1781406132.json
b,jdbc-join,1500,80,100,1,1781406769,3.678447,5.008965,5.705611,0,3.765739493020995,2.147777,18.849691,43201,0,0.0,0,1,2391,b-jdbc-join-rtt1500-r80-n100-rep1-1781406769.json
b,jdbc-join,300,20,,1,1781172088,2.5632789999999996,4.948857699999999,7.18838509,0,2.9218091745833354,1.285129,32.431729,2400,0,0.0,0,1,515,b-jdbc-join-rtt300-r20-rep1-1781172088.json
b,jdbc-join,300,20,,1,1781173448,3.1156984999999997,5.802163749999998,8.948445179999997,0,3.513188632916668,1.641505,43.291361,2400,0,0.0,0,1,533,b-jdbc-join-rtt300-r20-rep1-1781173448.json
b,jdbc-join,300,20,,1,1781174813,3.61642,5.943294,9.271714,0,4.002665081632655,2.34471,48.650002,2401,0,0.0,0,1,517,b-jdbc-join-rtt300-r20-rep1-1781174813.json
b,jdbc-join,300,20,,1,1781176178,8.10873,19.938804,89.749657,0,13.647291930029146,3.916677,957.423148,2401,0,0.0,0,1,533,b-jdbc-join-rtt300-r20-rep1-1781176178.json
b,jdbc-join,300,20,,1,1781177554,8.930224,12.79119,14.811901,0,9.08766712827987,4.388258,23.525833,2401,0,0.0,0,1,553,b-jdbc-join-rtt300-r20-rep1-1781177554.json
b,jdbc-join,5000,20,,1,1781192325,9.4594195,12.491054449999998,16.06845979,0,9.686589754166679,6.383739,30.064396,2400,0,0.0,0,1,6481,b-jdbc-join-rtt5000-r20-rep1-1781192325.json
b,jdbc-join,5000,20,,1,1781195801,8.668129,11.516602,15.321956,0,9.01050520699707,6.235991,33.903386,2401,0,0.0,0,1,5985,b-jdbc-join-rtt5000-r20-rep1-1781195801.json
b,jdbc-join,5000,20,,1,1781199450,10.83437,14.329424,18.249896,0,11.08141352103288,7.270233,40.31097,2401,0,0.0,0,1,6575,b-jdbc-join-rtt5000-r20-rep1-1781199450.json
b,jdbc-join,5000,20,,1,1781203121,11.620866,16.549547,22.032312,0,12.1107498725531,7.983731,36.988938,2401,0,0.0,0,1,6412,b-jdbc-join-rtt5000-r20-rep1-1781203121.json
b,jdbc-join,5000,20,,1,1781208231,12.963287,17.56144,21.129972,0,13.34333128862974,9.30128,46.734608,2401,0,0.0,0,1,6443,b-jdbc-join-rtt5000-r20-rep1-1781208231.json
b,join,1500,10,100,1,1781352941,0.904546,1.487861,2.164524,0,0.9589576237733781,0.523868,23.571964,5401,0,0.0,1,0,2350,b-join-rtt1500-r10-n100-rep1-1781352941.json
b,join,1500,100,100,1,1781358027,0.912668,1.7562972,2.1496291100000002,0,0.9346115904814838,0.166751,8.990425,54000,0,0.0,1,0,2413,b-join-rtt1500-r100-n100-rep1-1781358027.json
b,join,1500,15,100,1,1781353576,0.98212,1.776077,2.249533,0,1.0383638401431972,0.36404,11.02024,8101,0,0.0,1,0,2357,b-join-rtt1500-r15-n100-rep1-1781353576.json
b,join,1500,20,100,1,1781354210,0.907127,1.540711,2.089127,0,0.9659308750115748,0.349376,6.99968,10801,0,0.0,1,0,2341,b-join-rtt1500-r20-n100-rep1-1781354210.json
b,join,1500,30,100,1,1781354844,0.91371,1.638213,2.132557,0,0.9681257813097932,0.266,8.754067,16201,0,0.0,1,0,2350,b-join-rtt1500-r30-n100-rep1-1781354844.json
b,join,1500,40,100,1,1781355480,0.81767,1.461382,2.096302,0,0.8926408477385326,0.254043,23.864183,21601,0,0.0,1,0,2361,b-join-rtt1500-r40-n100-rep1-1781355480.json
b,join,1500,5,100,1,1781352303,0.9382765,1.53390065,2.06464117,0,0.9683394099999992,0.58117,8.523508,2700,0,0.0,1,0,2349,b-join-rtt1500-r5-n100-rep1-1781352303.json
b,join,1500,5,20,1,1781351864,1.3680295,4.290182549999995,10.40828576,0,1.8537924366666656,0.766422,37.829418,600,0,0.0,1,0,2573,b-join-rtt1500-r5-n20-rep1-1781351864.json
b,join,1500,50,100,1,1781356120,0.75642,1.28413,1.95755,0,0.8502033191733633,0.242918,160.094028,27001,0,0.0,1,0,2377,b-join-rtt1500-r50-n100-rep1-1781356120.json
b,join,1500,60,100,1,1781356754,0.671003,1.155671,1.67559,0,0.7342901856424154,0.204834,6.621692,32401,0,0.0,1,0,2343,b-join-rtt1500-r60-n100-rep1-1781356754.json
b,join,1500,80,100,1,1781357389,0.629666,1.217874,1.745459,0,0.7022832278650973,0.178375,15.53287,43201,0,0.0,1,0,2371,b-join-rtt1500-r80-n100-rep1-1781357389.json
b,joinfetch,0,20,,1,1781165348,5.98399,10.628558,16.441422,0,6.615743386089119,3.25956,52.562196,2401,0,0.0,0,1,42,b-joinfetch-rtt0-r20-rep1-1781165348.json
b,joinfetch,0,20,,1,1781166529,5.765461,11.636307,19.96329,0,6.625455598500617,3.47298,40.858766,2401,0,0.0,0,1,49,b-joinfetch-rtt0-r20-rep1-1781166529.json
b,joinfetch,0,20,,1,1781167716,6.33027,11.60691,18.200637,0,7.088987115368596,3.677427,42.452996,2401,0,0.0,0,1,40,b-joinfetch-rtt0-r20-rep1-1781167716.json
b,joinfetch,0,20,,1,1781168898,7.126335,12.293036699999996,18.179220409999996,0,7.756583751250009,4.848667,39.317573,2400,0,0.0,0,1,45,b-joinfetch-rtt0-r20-rep1-1781168898.json
b,joinfetch,0,20,,1,1781170087,9.685231,15.41778955,29.94980883999999,0,10.320276280416657,5.671805,70.613833,2400,0,0.0,0,1,40,b-joinfetch-rtt0-r20-rep1-1781170087.json
b,joinfetch,10000,20,1000,1,1781222463,79.744747,102.039774,116.662403,0,81.9973563756766,67.673919,194.703519,2401,0,0.0,0,1,12703,b-joinfetch-rtt10000-r20-n1000-rep1-1781222463.json
b,joinfetch,10000,20,,1,1781210556,76.887569,85.330815,89.71688,0,77.29445486422317,65.786952,125.731985,2401,0,0.0,0,1,12857,b-joinfetch-rtt10000-r20-rep1-1781210556.json
b,joinfetch,10000,20,,1,1781214200,76.782982,86.862185,95.247395,0,77.65274843315274,67.001122,141.566862,2401,0,0.0,0,1,12938,b-joinfetch-rtt10000-r20-rep1-1781214200.json
b,joinfetch,10000,20,,1,1781216569,83.010867,95.254861,100.423646,0,83.29246132611415,67.187765,158.211081,2401,0,0.0,0,1,12888,b-joinfetch-rtt10000-r20-rep1-1781216569.json
b,joinfetch,10000,20,,1,1781218843,78.3185145,91.77141735,98.45768267,0,79.92838135083343,65.636319,253.277943,2400,0,0.0,0,1,12479,b-joinfetch-rtt10000-r20-rep1-1781218843.json
b,joinfetch,1500,10,100,1,1781359303,21.889889,27.271709,28.717734,0,22.16406928087393,12.657751,36.939308,5401,0,0.0,0,1,2375,b-joinfetch-rtt1500-r10-n100-rep1-1781359303.json
b,joinfetch,1500,100,100,1,1781364395,14.08594,16.152725,19.387444,0,14.341600620136617,11.966259,138.00907,54001,0,0.0,0,1,1974,b-joinfetch-rtt1500-r100-n100-rep1-1781364395.json
b,joinfetch,1500,15,100,1,1781359940,21.15762,26.4590457,27.6083517,0,21.354888167901233,12.609009,37.730836,8100,0,0.0,0,1,2415,b-joinfetch-rtt1500-r15-n100-rep1-1781359940.json
b,joinfetch,1500,20,100,1,1781360579,20.751723,25.815749,27.017469,0,20.844077373113663,12.682228,44.629894,10801,0,0.0,0,1,2435,b-joinfetch-rtt1500-r20-n100-rep1-1781360579.json
b,joinfetch,1500,20,,1,1781178370,20.039459,23.782884,26.863807,0,20.11212856851311,13.389445,54.357699,2401,0,0.0,0,1,2388,b-joinfetch-rtt1500-r20-rep1-1781178370.json
b,joinfetch,1500,20,,1,1781180356,20.6607875,25.921888699999997,33.43888316999999,0,21.06691111000003,14.31329,84.701529,2400,0,0.0,0,1,2386,b-joinfetch-rtt1500-r20-rep1-1781180356.json
b,joinfetch,1500,20,,1,1781182377,19.684963,25.313518,33.93883,0,20.430356293211137,14.959411,76.90839,2401,0,0.0,0,1,2323,b-joinfetch-rtt1500-r20-rep1-1781182377.json
b,joinfetch,1500,20,,1,1781184435,23.381466,29.725492,35.956641,0,23.83191111703454,15.463601,136.183031,2401,0,0.0,0,1,2376,b-joinfetch-rtt1500-r20-rep1-1781184435.json
b,joinfetch,1500,20,,1,1781187368,25.7308995,32.623717199999994,36.24106272,0,25.928005566666673,17.344393,82.347374,2400,0,0.0,0,1,2380,b-joinfetch-rtt1500-r20-rep1-1781187368.json
b,joinfetch,1500,30,100,1,1781361216,18.477478,22.828564,25.129033,0,18.758726322572556,12.83985,64.480322,16201,0,0.0,0,1,2384,b-joinfetch-rtt1500-r30-n100-rep1-1781361216.json
b,joinfetch,1500,40,100,1,1781361870,17.03611,19.26469,22.561674,0,17.12378845405304,12.439082,47.886711,21601,0,0.0,0,1,2554,b-joinfetch-rtt1500-r40-n100-rep1-1781361870.json
b,joinfetch,1500,5,100,1,1781358666,22.156341,28.545834999999997,31.819163389999996,0,22.78255513148151,13.327991,263.65606,2700,0,0.0,0,1,2424,b-joinfetch-rtt1500-r5-n100-rep1-1781358666.json
b,joinfetch,1500,50,100,1,1781362519,15.969207,21.691867,24.163046,0,16.839647037665262,12.266229,67.577782,27001,0,0.0,0,1,2601,b-joinfetch-rtt1500-r50-n100-rep1-1781362519.json
b,joinfetch,1500,60,100,1,1781363142,15.301868500000001,42.74198524999998,177.36977989999988,0,22.827512226357907,12.144353,896.064318,32400,0,0.0,0,1,1991,b-joinfetch-rtt1500-r60-n100-rep1-1781363142.json
b,joinfetch,1500,80,100,1,1781363765,14.62081,39.525056,148.017458,0,20.291332027059536,11.859601,565.995598,43201,0,0.0,0,1,1962,b-joinfetch-rtt1500-r80-n100-rep1-1781363765.json
b,joinfetch,300,20,,1,1781171334,7.819613,11.850295,15.388391,0,8.346206082882125,5.555605,52.661118,2401,0,0.0,0,1,514,b-joinfetch-rtt300-r20-rep1-1781171334.json
b,joinfetch,300,20,,1,1781172698,8.278075,14.224935,28.471286,0,9.34935936109955,5.867857,125.746776,2401,0,0.0,0,1,533,b-joinfetch-rtt300-r20-rep1-1781172698.json
b,joinfetch,300,20,,1,1781174050,9.379573,12.858877,17.826102,0,9.774688472303206,7.017023,50.469129,2401,0,0.0,0,1,515,b-joinfetch-rtt300-r20-rep1-1781174050.json
b,joinfetch,300,20,,1,1781175415,11.955193,16.771775649999995,21.62288700999998,0,12.303343709583322,7.266724,64.786095,2400,0,0.0,0,1,554,b-joinfetch-rtt300-r20-rep1-1781175415.json
b,joinfetch,300,20,,1,1781176789,13.8061915,22.709220799999994,32.514439329999995,0,15.016259809166653,8.910503,119.626671,2400,0,0.0,0,1,545,b-joinfetch-rtt300-r20-rep1-1781176789.json
b,joinfetch,5000,20,,1,1781190326,45.3205205,51.215961449999995,55.17616888,0,45.479110318333205,35.208618,111.465652,2400,0,0.0,0,1,6535,b-joinfetch-rtt5000-r20-rep1-1781190326.json
b,joinfetch,5000,20,,1,1781193929,45.979226,52.386096,57.558364,0,46.19305284089966,35.348296,99.613849,2401,0,0.0,0,1,6520,b-joinfetch-rtt5000-r20-rep1-1781193929.json
b,joinfetch,5000,20,,1,1781197433,48.530901,57.375388,62.259898,0,48.86830078134112,35.978361,106.135863,2401,0,0.0,0,1,6439,b-joinfetch-rtt5000-r20-rep1-1781197433.json
b,joinfetch,5000,20,,1,1781201156,47.533449,54.864423,60.943985,0,47.80214121407746,36.142088,111.290392,2401,0,0.0,0,1,6482,b-joinfetch-rtt5000-r20-rep1-1781201156.json
b,joinfetch,5000,20,,1,1781205779,58.545869,66.368692,74.612352,0,58.275450789670984,39.430747,133.437229,2401,0,0.0,0,1,6546,b-joinfetch-rtt5000-r20-rep1-1781205779.json
b,lazy,0,20,,1,1781165085,6.908868,15.400244,31.562575,0,8.2393334427322,4.160188,77.713057,2401,0,0.0,0,1,42,b-lazy-rtt0-r20-rep1-1781165085.json
b,lazy,0,20,,1,1781166264,13.991887,30.356593,58.730461,0,16.728491092461475,8.304465,131.884728,2401,0,0.0,0,1,41,b-lazy-rtt0-r20-rep1-1781166264.json
b,lazy,0,20,,1,1781167453,23.930434,33.736416,49.069204,0,24.905704588504804,14.71124,71.189913,2401,0,0.0,0,1,41,b-lazy-rtt0-r20-rep1-1781167453.json
b,lazy,0,20,,1,1781168633,36.11823,162.0383,1596.986375,0,91.24928907455208,21.879168,2320.98376,2401,0,0.0,0,1,40,b-lazy-rtt0-r20-rep1-1781168633.json
b,lazy,0,20,,1,1781169823,63.158092,99.059713,190.546739,0,68.3004526218243,39.927421,356.613426,2401,0,0.0,0,1,48,b-lazy-rtt0-r20-rep1-1781169823.json
b,lazy,10000,20,1000,1,1781220891,39899.50761,60002.761606399996,60004.22995629,0,38340.49242750454,5001.799374,60005.120422,1300,679,0.52231,0.9069230769230769,0,12892,b-lazy-rtt10000-r20-n1000-rep1-1781220891.json
b,lazy,10000,20,40,1,1781331299,2395.039481,4440.405485,5001.806935,0,2081.8200636515676,449.150893,5105.996497,6001,0,0.0,0.010831528078653558,0,12016,b-lazy-rtt10000-r20-n40-rep1-1781331299.json
b,lazy,10000,20,40,2,1781331601,2341.5206390000003,4526.6286663500005,5001.30860621,0,1973.049955049664,445.547787,5150.226311,6000,0,0.0,0.0105,0,12016,b-lazy-rtt10000-r20-n40-rep2-1781331601.json
b,lazy,10000,20,40,3,1781331904,2190.48151,4413.758339,4698.561251,0,1902.6953422921183,457.814901,5120.348801,6001,0,0.0,0.008665222462922846,0,12016,b-lazy-rtt10000-r20-n40-rep3-1781331904.json
b,lazy,10000,20,60,1,1781333314,19264.615994,33226.7583034,35450.14356314,0,19066.49066085551,672.375476,36896.880981,5435,480,0.08832,0.16172953081876726,0,12004,b-lazy-rtt10000-r20-n60-rep1-1781333314.json
b,lazy,10000,20,60,2,1781333644,22208.549772,37403.1012987,39798.42662896,0,22040.156079096367,2475.408075,41278.731322,5283,554,0.10486,0.20234715123982586,0,12004,b-lazy-rtt10000-r20-n60-rep2-1781333644.json
b,lazy,10000,20,60,3,1781333975,24633.9067895,39346.57414775,41350.09917195,0,24614.301015459157,6809.107147,43154.939997,5216,585,0.11215,0.22066717791411042,0,12004,b-lazy-rtt10000-r20-n60-rep3-1781333975.json
b,lazy,10000,20,80,1,1781335514,30472.01755,54467.1858984,57152.86746984,0,30518.681718698837,889.397435,58992.346243,4745,800,0.1686,0.2585879873551106,0,11859,b-lazy-rtt10000-r20-n80-rep1-1781335514.json
b,lazy,10000,20,80,1,1781335970,29825.3886885,58704.89464545,60003.09744761,0,30639.708267239697,913.808916,60008.679006,4680,825,0.17628,0.27713675213675215,0,11911,b-lazy-rtt10000-r20-n80-rep1-1781335970.json
b,lazy,10000,20,,1,1781209269,299.229259,317.137481,325.208534,0,298.21044374968716,242.611124,358.365613,2401,0,0.0,0,1,12933,b-lazy-rtt10000-r20-rep1-1781209269.json
b,lazy,10000,20,,1,1781213646,25021.7140785,45557.03788675,47879.48660725,0,25305.180104029565,1129.489233,48915.305301,1622,501,0.30888,0.2342786683107275,0,12985,b-lazy-rtt10000-r20-rep1-1781213646.json
b,lazy,10000,20,,1,1781215968,33819.210539,60000.70751675,60008.07819505,0,34361.66820597155,3048.671543,60009.916399,1336,633,0.4738,0.6841317365269461,0,12644,b-lazy-rtt10000-r20-rep1-1781215968.json
b,lazy,10000,20,,1,1781218274,36659.9855465,60002.27740375,60006.85980731,0,35736.51610093494,5001.577847,60010.144302,1322,647,0.48941,0.8093797276853253,0,12799,b-lazy-rtt10000-r20-rep1-1781218274.json
b,lazy,1500,10,100,1,1781384787,243.543607,256.907633,262.742603,0,242.07638194408383,190.93132,297.047202,5401,0,0.0,0,1,2428,b-lazy-rtt1500-r10-n100-rep1-1781384787.json
b,lazy,1500,100,100,1,1781391990,21381.8913,22489.595010999998,23424.05321328,0,20381.933588949836,177.810921,25651.784946,26189,27812,1.06197,0.00042002367406162894,0,2348,b-lazy-rtt1500-r100-n100-rep1-1781391990.json
b,lazy,1500,100,100,1,1781392658,21446.605739,22789.2899026,23694.31636232,0,20449.953297501834,192.622815,25827.257096,26097,27904,1.06924,0.0007280530329156609,0,2390,b-lazy-rtt1500-r100-n100-rep1-1781392658.json
b,lazy,1500,15,100,1,1781385425,240.144645,255.954027,263.585697,0,239.1032018522408,183.513183,279.1548,8101,0,0.0,0,1,2444,b-lazy-rtt1500-r15-n100-rep1-1781385425.json
b,lazy,1500,20,100,1,1781386063,234.474848,249.968836,255.615411,0,233.64941078483454,178.288075,278.31851,10801,0,0.0,0,1,2448,b-lazy-rtt1500-r20-n100-rep1-1781386063.json
b,lazy,1500,20,150,1,1781319604,280.83542,323.016603,333.971755,0,283.8217232604566,241.22299,505.282645,6001,0,0.0,0,1,1985,b-lazy-rtt1500-r20-n150-rep1-1781319604.json
b,lazy,1500,20,150,2,1781319905,303.68767049999997,333.69792470000004,340.70475582,0,301.6828443319992,245.51072,362.170834,6000,0,0.0,0,1,1985,b-lazy-rtt1500-r20-n150-rep2-1781319905.json
b,lazy,1500,20,150,3,1781320205,280.418807,294.518446,300.189727,0,280.2671409158481,247.101554,308.758562,6001,0,0.0,0,1,1985,b-lazy-rtt1500-r20-n150-rep3-1781320205.json
b,lazy,1500,20,200,1,1781321573,364.749899,385.853591,508.674764,0,368.91232307348656,314.219525,915.963844,6001,0,0.0,0,1,2020,b-lazy-rtt1500-r20-n200-rep1-1781321573.json
b,lazy,1500,20,200,2,1781321874,364.542371,381.84423615,392.66029760000004,0,364.3896842093337,313.950678,507.6112,6000,0,0.0,0,1,2020,b-lazy-rtt1500-r20-n200-rep2-1781321874.json
b,lazy,1500,20,200,3,1781322174,365.327873,382.18950075,389.03504039999996,0,365.1011921923329,323.07508,405.761435,6000,0,0.0,0,1,2020,b-lazy-rtt1500-r20-n200-rep3-1781322174.json
b,lazy,1500,20,250,1,1781323543,449.429516,475.83137,557.054094,0,451.7442622764546,395.916958,659.779762,6001,0,0.0,0,1,2017,b-lazy-rtt1500-r20-n250-rep1-1781323543.json
b,lazy,1500,20,250,2,1781323844,448.757282,471.203912,607.923996,0,450.87450124029385,399.449184,747.520288,6001,0,0.0,0,1,2017,b-lazy-rtt1500-r20-n250-rep2-1781323844.json
b,lazy,1500,20,250,3,1781324145,450.3083365,472.75237655,485.12770248,0,450.06219677083413,398.176602,514.830762,6000,0,0.0,0,1,2017,b-lazy-rtt1500-r20-n250-rep3-1781324145.json
b,lazy,1500,20,,1,1781177928,61.5849985,67.65806655,71.61372788999999,0,61.495924991250114,46.038676,109.936176,2400,0,0.0,0,1,2381,b-lazy-rtt1500-r20-rep1-1781177928.json
b,lazy,1500,20,,1,1781179912,221.2989895,244.2782247,261.98187578,0,221.7354405700002,183.948087,333.007116,2400,0,0.0,0,1,2332,b-lazy-rtt1500-r20-rep1-1781179912.json
b,lazy,1500,20,,1,1781181899,8490.434774,14030.7425026,15681.29103818,0,8260.832273897324,575.052597,16509.895877,2259,142,0.06286,0.03231518370960602,0,2331,b-lazy-rtt1500-r20-rep1-1781181899.json
b,lazy,1500,20,,1,1781183927,20969.078202,37575.6319402,40095.37014432,0,21116.23513894588,870.273944,40750.011148,1829,412,0.22526,0.1580098414434117,0,2331,b-lazy-rtt1500-r20-rep1-1781183927.json
b,lazy,1500,20,,1,1781186012,31838.934321,53436.0554773,55360.03478541,0,31064.55918022714,1737.52765,56752.241488,1444,582,0.40305,0.425207756232687,0,2373,b-lazy-rtt1500-r20-rep1-1781186012.json
b,lazy,1500,30,100,1,1781386701,221.85653000000002,234.95561659999998,240.27317964,0,221.40592079981514,178.157176,310.833451,16200,0,0.0,0,1,2447,b-lazy-rtt1500-r30-n100-rep1-1781386701.json
b,lazy,1500,40,100,1,1781387336,217.014393,229.533564,234.020028,0,216.7063267222337,171.192246,245.306091,21601,0,0.0,0,1,2375,b-lazy-rtt1500-r40-n100-rep1-1781387336.json
b,lazy,1500,5,100,1,1781384150,249.742504,264.42068,273.023483,0,248.26779212884054,191.296617,306.35593,2701,0,0.0,0,1,2424,b-lazy-rtt1500-r5-n100-rep1-1781384150.json
b,lazy,1500,50,100,1,1781387972,12739.929371499999,21920.3664757,23016.01143128,0,12463.067372571055,179.582958,25835.766049,25870,1131,0.04372,0.0006957866254348667,0,2401,b-lazy-rtt1500-r50-n100-rep1-1781387972.json
b,lazy,1500,50,100,1,1781388641,16459.3301175,23301.50066555,24253.520976609998,0,14943.16994976777,193.389536,26692.887407,25164,1837,0.073,0.0004768717215069146,0,2434,b-lazy-rtt1500-r50-n100-rep1-1781388641.json
b,lazy,1500,60,100,1,1781389312,22281.963503,23517.1750635,24421.02718404,0,19679.405133622793,201.561582,26404.292121,24995,7406,0.2963,0.0004400880176035207,0,2432,b-lazy-rtt1500-r60-n100-rep1-1781389312.json
b,lazy,1500,60,100,1,1781389982,22189.4049755,23565.503538999998,24473.9589661,0,19542.37183902124,206.693014,26542.025397,25056,7344,0.2931,0.00035919540229885057,0,2447,b-lazy-rtt1500-r60-n100-rep1-1781389982.json
b,lazy,1500,80,100,1,1781390652,22320.047083,23629.054458,24521.4212244,0,20953.793933574987,205.895515,26627.305581,25041,18159,0.72517,0.00023960704444710675,0,2454,b-lazy-rtt1500-r80-n100-rep1-1781390652.json
b,lazy,1500,80,100,1,1781391322,21534.018421,23488.55282875,24415.183269,0,20538.24571345023,199.383839,27477.722858,25526,17675,0.69243,0.0006659876204654078,0,2443,b-lazy-rtt1500-r80-n100-rep1-1781391322.json
b,lazy,300,20,,1,1781171032,18.2571395,22.812535150000002,24.868201399999993,0,18.805582647916687,14.770854,55.374038,2400,0,0.0,0,1,519,b-lazy-rtt300-r20-rep1-1781171032.json
b,lazy,300,20,,1,1781172394,59.257313,66.517502,74.63082,0,59.6878246280716,47.739568,115.280658,2401,0,0.0,0,1,554,b-lazy-rtt300-r20-rep1-1781172394.json
